-2,353780;-1,522030;-1,512010;1,496150;0,509769;0,553001;-2,247220
-0,774934;-0,086710;1,028380;-3,104120;2,617080;0,158407;1,418300
-3,214940;-0,034297;-2,790680;1,777580;1,335420;-1,612450;0,939158
-0,681295;-0,009246;-2,158330;-1,774950;-0,915412;-2,017560;2,506550
