-2.35378;-1.52203;-1.51201;1.49615;0.509769;0.553001;-2.24722
-0.774934;-0.08671;1.02838;-3.10412;2.61708;0.158407;1.4183
-3.21494;-0.034297;-2.79068;1.77758;1.33542;-1.61245;0.939158
-0.681295;-0.009246;-2.15833;-1.77495;-0.915412;-2.01756;2.50655
